,customerID,Churn
928,0862-PRCBS,0.0
929,8812-ZRHFP,0.0
930,5146-CBVOE,0.0
931,0454-OKRCT,1.0
932,5787-KXGIY,0.0
933,4750-ZRXIU,0.0
934,4198-VFOEA,0.0
935,6630-UJZMY,1.0
936,5709-LVOEQ,0.0
937,6400-BWQKW,0.0
938,2692-AQCPF,0.0
939,0347-UBKUZ,0.0
940,0835-DUUIQ,0.0
941,0811-GSDTP,0.0
942,7567-ECMCM,0.0
943,6115-ZTBFQ,1.0
944,6353-BRMMA,0.0
945,6680-WKXRZ,0.0
946,6231-WFGFH,1.0
947,9904-EHEVJ,0.0
948,7028-DVOIQ,1.0
949,6169-PPETC,0.0
950,4208-UFFGW,0.0
951,8584-KMVXD,0.0
952,8467-WYNSR,0.0
953,0851-DFJKB,1.0
954,5382-SOYZL,0.0
955,9448-REEVD,0.0
956,3261-CQXOL,0.0
957,8388-FYNPZ,0.0
958,4002-BQWPQ,0.0
959,5651-YLPRD,0.0
960,2826-DXLQO,0.0
961,4378-BZYFP,0.0
962,9489-UTFKA,1.0
963,4849-PYRLQ,1.0
964,9117-SHLZX,0.0
965,9889-TMAHG,0.0
966,4541-RMRLG,1.0
967,7764-BDPEE,1.0
968,3429-IFLEM,0.0
969,3158-MOERK,0.0
970,7294-TMAOP,1.0
971,5002-GCQFH,0.0
972,0556-FJEGU,1.0
973,8919-FYFQZ,1.0
974,0604-THJFP,0.0
975,2834-JRTUA,1.0
976,5875-YPQFJ,0.0
977,5879-SESNB,0.0
978,6646-QVXLR,0.0
979,6461-PPAXN,0.0
980,3318-ISQFQ,1.0
981,1106-HRLKZ,0.0
982,2483-XSSMZ,1.0
983,8603-IJWDN,0.0
984,8165-ZJRNM,0.0
985,9369-XFEHK,0.0
986,2604-XVDAM,0.0
987,3717-OFRTN,0.0
988,9046-JBFWA,0.0
989,3280-NMUVX,0.0
990,1206-EHBDD,0.0
991,8361-LBRDI,0.0
992,4883-KCPZJ,1.0
993,9108-EQPNQ,1.0
994,7277-KAMWT,1.0
995,3842-IYKUE,0.0
996,6641-XRPSU,0.0
997,1374-DMZUI,1.0
998,2545-LXYVJ,1.0
999,3234-VKACU,0.0
1000,8357-EQXFO,0.0
1001,1989-PRJHP,0.0
1002,8120-JDCAM,0.0
1003,8917-FAEMR,1.0
1004,7047-YXDMZ,1.0
1005,2858-EIMXH,1.0
1006,9524-EGPJC,0.0
1007,6993-OHLXR,0.0
1008,8818-XYFCQ,0.0
1009,6419-ZTTLE,0.0
1010,0929-HYQEW,0.0
1011,6614-YOLAC,1.0
1012,7426-RHZGU,1.0
1013,4065-JJAVA,0.0
1014,4695-VADHF,0.0
1015,3863-IUBJR,0.0
1016,7649-SIJJF,0.0
1017,9361-YNQWJ,0.0
1018,3748-FVMZZ,0.0
1019,9391-TTOYH,0.0
1020,1452-XRSJV,0.0
1021,3422-WJOYD,0.0
1022,8242-SOQUO,0.0
1023,7460-ITWWP,1.0
1024,7147-AYBAA,0.0
1025,7868-TMWMZ,1.0
1026,4822-RVYBB,1.0
1027,6732-FZUGP,0.0
1028,8436-BJUMM,0.0
1029,4184-TJFAN,1.0
1030,8329-GWVPJ,0.0
1031,1352-VHKAJ,0.0
1032,4145-UQXUQ,0.0
1033,2632-TACXW,0.0
1034,8146-QQKZH,0.0
1035,1767-CJKBA,0.0
1036,6445-TNRXS,1.0
1037,4581-LNWUM,1.0
1038,4869-EPIUS,0.0
1039,9948-YPTDG,0.0
1040,1236-WFCDV,1.0
1041,1915-OAKWD,0.0
1042,7296-PIXQY,0.0
1043,4883-QICIH,0.0
1044,3354-OADJP,0.0
1045,3524-WQDSG,0.0
1046,0810-DHDBD,1.0
1047,4026-SKKHW,1.0
1048,2829-HYVZP,0.0
1049,8329-IBCTI,0.0
1050,1271-SJBGZ,1.0
1051,3845-JHAMY,1.0
1052,7013-PSXHK,0.0
1053,5669-SRAIP,1.0
1054,5981-ITEMU,1.0
1055,3486-NPGST,1.0
1056,6941-PMGEP,1.0
1057,1624-WOIWJ,0.0
1058,2074-GKOWZ,0.0
1059,0376-YMCJC,0.0
1060,6100-FJZDG,0.0
1061,4829-ZLJTK,0.0
1062,1730-VFMWO,1.0
1063,7143-BQIBA,0.0
1064,3800-LYTRK,0.0
1065,0634-SZPQA,1.0
1066,9646-NMHXE,0.0
1067,7030-NJVDP,1.0
1068,5536-RTPWK,1.0
1069,8883-GRDWQ,0.0
1070,6166-ILMNY,1.0
1071,3097-NNSPB,0.0
1072,7771-ZONAT,0.0
1073,0655-RBDUG,0.0
1074,2111-DWYHN,1.0
1075,4194-WHFCB,0.0
1076,4121-AGSIN,0.0
1077,4361-BKAXE,0.0
1078,9845-PEEKO,0.0
1079,0455-XFASS,0.0
1080,0301-KOBTQ,1.0
1081,1751-NCDLI,0.0
1082,4367-NUYAO,1.0
1083,9878-TNQGW,1.0
1084,9170-ARBTB,0.0
1085,4441-NIHPT,1.0
1086,8999-BOHSE,0.0
1087,7241-AJHFS,0.0
1088,7029-RPUAV,0.0
1089,4546-FOKWR,0.0
1090,9036-CSKBW,0.0
1091,5832-TRLPB,0.0
1092,8590-YFFQO,0.0
1093,8659-IOOPU,0.0
1094,1338-CECEE,1.0
1095,7439-DKZTW,0.0
1096,4646-QZXTF,0.0
1097,4607-CHPCA,0.0
1098,9742-XOKTS,0.0
1099,6921-OZMFH,1.0
1100,9578-FOMUK,0.0
1101,4712-UYOOI,0.0
1102,8824-RWFXJ,0.0
1103,7722-CVFXN,0.0
1104,8717-VCTXJ,0.0
1105,7363-QTBIW,0.0
1106,4159-NAAIX,0.0
1107,0971-QIFJK,0.0
1108,9397-TZSHA,1.0
1109,3391-JSQEW,0.0
1110,0343-QLUZP,1.0
1111,9763-PDTKK,0.0
1112,2176-LVPNX,0.0
1113,7627-JKIAZ,0.0
1114,3312-UUMZW,0.0
1115,1271-UODNO,0.0
1116,8461-EFQYM,0.0
1117,6900-RBKER,0.0
1118,6891-JPYFF,0.0
1119,1459-QNFQT,1.0
1120,1047-NNCBF,0.0
1121,3696-XRIEN,0.0
1122,4081-DYXAV,1.0
1123,0074-HDKDG,1.0
1124,8791-GFXLZ,0.0
1125,8111-SLLHI,0.0
1126,0927-LCSMG,0.0
1127,9330-DHBFL,0.0
1128,0098-BOWSO,1.0
1129,3452-ABWRL,1.0
1130,5859-HZYLF,0.0
1131,8257-RZAHR,0.0
1132,5293-WXJAK,0.0
1133,3156-QLHBO,0.0
1134,2208-NQBCT,0.0
1135,1779-PWPMG,0.0
1136,6621-NRZAK,0.0
1137,0831-JNISG,0.0
1138,0774-IFUVM,0.0
1139,3082-WQRVY,0.0
1140,9553-DLCLU,0.0
1141,1641-BYBTK,1.0
1142,2460-NGXBJ,0.0
1143,2446-ZKVAF,0.0
1144,0841-NULXI,0.0
1145,3522-CDKHF,1.0
1146,1430-SFQSA,1.0
1147,0411-EZJZE,0.0
1148,7851-WZEKY,0.0
1149,8844-TONUD,0.0
1150,8807-ARQET,0.0
1151,8992-CEUEN,0.0
1152,4320-QMLLA,0.0
1153,8777-PVYGU,0.0
1154,8292-ITGYJ,0.0
1155,6870-ZWMNX,0.0
1156,0621-CXBKL,1.0
1157,5268-DSMNQ,0.0
1158,5334-JLAXU,1.0
1159,4086-YQSNZ,0.0
1160,6242-MBHPK,1.0
1161,5868-CZJDR,0.0
1162,9359-UGBTK,0.0
1163,0135-NMXAP,0.0
1164,4782-OSFXZ,0.0
1165,6479-OAUSD,0.0
1166,7129-ACFOG,0.0
1167,4189-NAKJS,0.0
1168,5562-BETPV,1.0
1169,1282-IHQAC,0.0
1170,9127-FHJBZ,1.0
1171,6270-OMFIW,0.0
1172,1641-RQDAY,0.0
1173,0107-WESLM,1.0
1174,6994-ORCWG,0.0
1175,1346-UFHAX,1.0
1176,3992-YWPKO,0.0
1177,2933-XEUJM,0.0
1178,0125-LZQXK,1.0
1179,5461-QKNTN,0.0
1180,4835-YSJMR,0.0
1181,8399-YNDCH,0.0
1182,3164-YAXFY,1.0
1183,0887-WBJVH,0.0
1184,4660-IRIBM,0.0
1185,5673-FSSMF,0.0
1186,7670-ZBPOQ,0.0
1187,8089-UZWLX,0.0
1188,0080-OROZO,0.0
1189,3916-NRPAP,1.0
1190,6807-SIWJI,0.0
1191,8221-HVAYI,0.0
1192,1579-KLYDT,0.0
1193,5232-NXPAY,0.0
1194,8967-SZQAS,0.0
1195,4468-KAZHE,0.0
1196,0455-ENTCR,0.0
1197,8944-AILEF,0.0
1198,5542-NKVRU,0.0
1199,7126-RBHSD,1.0
1200,5370-IIVVL,0.0
1201,6789-HJBWG,0.0
1202,3927-NLNRY,1.0
1203,9087-EYCPR,0.0
1204,6791-YBNAK,0.0
1205,6358-LYNGM,1.0
1206,6077-BDPXA,0.0
1207,0013-MHZWF,1.0
1208,5494-HECPR,1.0
1209,8268-YDIXR,0.0
1210,9824-BEMCV,0.0
1211,1373-ORVIZ,1.0
1212,4291-SHSBH,1.0
1213,6980-IMXXE,0.0
1214,9866-QEVEE,0.0
1215,9897-KXHCM,1.0
1216,0040-HALCW,0.0
1217,0784-GTUUK,0.0
1218,7979-CORPM,0.0
1219,2294-DMMUS,0.0
1220,0872-JCPIB,1.0
1221,3055-MJDSB,1.0
1222,9091-WTUUY,1.0
1223,1618-CFHME,0.0
1224,3165-HDOEW,0.0
1225,6581-NQCBA,0.0
1226,7115-IRDHS,0.0
1227,8496-DMZUK,0.0
1228,2040-VZIKE,0.0
1229,9068-VPWQQ,1.0
1230,0178-SZBHO,0.0
1231,0384-RVBPI,0.0
1232,1689-MRZQR,0.0
1233,1299-AURJA,1.0
1234,4525-VZCZG,0.0
1235,1543-LLLFT,1.0
1236,5835-BEQEU,0.0
1237,2788-CJQAQ,0.0
1238,5565-FILXA,0.0
1239,0319-QZTCO,0.0
1240,2120-SMPEX,1.0
1241,0096-FCPUF,1.0
1242,0668-OGMHD,0.0
1243,5552-ZNFSJ,0.0
1244,2223-KAGMX,0.0
1245,6507-ZJSUR,1.0
1246,9408-HRXRK,1.0
1247,5593-SUAOO,0.0
1248,7321-PKUYW,1.0
1249,2833-SLKDQ,0.0
1250,6766-HFKLA,1.0
1251,7595-EUIVN,0.0
1252,7617-EYGLW,1.0
1253,2026-TGDHM,0.0
1254,9220-ZNKJI,0.0
1255,4030-VPZBD,0.0
1256,2226-ICFDO,1.0
1257,0723-VSOBE,0.0
1258,5529-GIBVH,0.0
1259,4187-CINZD,0.0
1260,9992-UJOEL,1.0
1261,4741-WWJQZ,0.0
1262,6625-UTXEW,0.0
1263,6818-WOBHJ,0.0
1264,6244-BESBM,0.0
1265,1004-NOZNR,1.0
1266,1251-STYSZ,0.0
1267,2612-PHGOX,0.0
1268,2408-TZMJL,0.0
1269,8480-PPONV,0.0
1270,8780-IHCRN,0.0
1271,4598-ZADCK,0.0
1272,1257-SXUXQ,0.0
1273,9681-KYGYB,0.0
1274,7182-OVLBJ,0.0
1275,5095-ETBRJ,0.0
1276,7005-CYUIL,0.0
1277,4821-WQOYN,0.0
1278,4730-AWNAU,0.0
1279,3452-FLHYD,0.0
1280,2388-LAESQ,0.0
1281,9531-NSBMR,0.0
1282,6260-ONULR,1.0
1283,4389-UEFCZ,0.0
1284,8711-LOBKY,0.0
1285,9134-CEQMF,0.0
1286,8985-OOPOS,0.0
1287,8800-ZKRFW,0.0
1288,2616-FLVQC,1.0
1289,9968-FFVVH,0.0
1290,3108-PCCGG,0.0
1291,7993-PYKOF,1.0
1292,8390-FESFV,0.0
1293,3022-BEXHZ,0.0
1294,5027-XWQHA,0.0
1295,6248-TKCQV,0.0
1296,6729-GDNGC,1.0
1297,6198-ZFIOJ,0.0
1298,5989-OMNJE,0.0
1299,4566-QVRRW,0.0
1300,1291-CUOCY,0.0
1301,9795-SHUHB,1.0
1302,3230-IUALN,0.0
1303,0042-RLHYP,1.0
1304,8519-IMDHU,0.0
1305,4945-RVMTE,1.0
1306,0201-OAMXR,1.0
1307,1866-NXPSP,1.0
1308,3372-KWFBM,0.0
1309,7831-QGOXH,0.0
1310,6393-WRYZE,1.0
1311,3941-XTSKM,1.0
1312,1661-CZBAU,0.0
1313,6599-RCLCJ,0.0
1314,9831-BPFRI,0.0
1315,5158-RIVOP,0.0
1316,9788-YTFGE,1.0
1317,9277-JOOMO,0.0
1318,1907-YLNYW,0.0
1319,1725-MIMXW,0.0
1320,8947-YRTDV,0.0
1321,3161-ONRWK,1.0
1322,0114-RSRRW,1.0
1323,4565-NLZBV,0.0
1324,0031-PVLZI,1.0
1325,7206-GZCDC,0.0
1326,6682-VCIXC,0.0
1327,4791-QRGMF,0.0
1328,6475-VHUIZ,0.0
1329,3910-MRQOY,0.0
1330,0661-WCQNQ,0.0
1331,7537-RBWEA,1.0
1332,4656-CAURT,1.0
1333,0121-SNYRK,0.0
1334,1768-ZAIFU,0.0
1335,4671-LXRDQ,1.0
1336,3733-LSYCE,0.0
1337,6265-FRMTQ,1.0
1338,1934-SJVJK,0.0
1339,3838-OZURD,0.0
1340,1371-DWPAZ,0.0
1341,9269-CQOOL,0.0
1342,2017-CCBLH,1.0
1343,7690-KPNCU,0.0
1344,0536-BGFMZ,1.0
1345,2293-IJWPS,0.0
1346,2845-HSJCY,0.0
1347,5469-NUJUR,0.0
1348,1184-PJVDB,0.0
1349,2625-TRCZQ,0.0
1350,4102-HLENU,1.0
1351,7266-GSSJX,0.0
1352,7722-VJRQD,0.0
1353,7073-QETQY,0.0
1354,9415-DPEWS,0.0
1355,5624-RYAMH,1.0
1356,0196-JTUQI,1.0
1357,7130-YXBRO,1.0
1358,9272-LSVYH,1.0
1359,7943-RQCHR,0.0
1360,3793-MMFUH,0.0
1361,3249-ZPQRG,1.0
1362,2568-BRGYX,1.0
1363,3084-DOWLE,0.0
1364,1084-MNSMJ,0.0
1365,7721-JXEAW,0.0
1366,7249-WBIYX,0.0
1367,4238-HFHSN,1.0
1368,6250-CGGUN,0.0
1369,5478-JJVZK,0.0
1370,7596-IIWYC,0.0
1371,6567-HOOPW,0.0
1372,9793-WECQC,1.0
1373,4291-HPAXL,0.0
1374,8999-YPYBV,0.0
1375,1839-FBNFR,0.0
1376,3164-AALRN,0.0
1377,3071-MVJCD,0.0
1378,1697-BCSHV,0.0
1379,0562-KBDVM,1.0
1380,1131-SUEKT,1.0
1381,3717-OEAUQ,0.0
1382,4538-WNTMJ,0.0
1383,3334-CTHOL,0.0
1384,4704-ERYFC,0.0
1385,9432-RUVSL,1.0
1386,8060-HIWJJ,0.0
1387,7684-XSZIY,0.0
1388,9089-UOWJG,0.0
1389,8621-MNIHH,0.0
1390,8039-ACLPL,0.0
1391,9885-AIBVB,1.0
1392,1934-MKPXS,1.0
1393,2592-YKDIF,0.0
1394,2272-JKMSI,0.0
1395,0471-LVHGK,0.0
1396,9518-RWHZL,0.0
1397,8714-CTZJW,1.0
1398,3569-EDBPQ,1.0
1399,3131-NWVFJ,0.0
1400,7521-YXVZY,0.0
1401,5419-CONWX,1.0
1402,6240-EURKS,0.0
1403,2373-NTKOD,0.0
1404,1970-KKFWL,0.0
1405,6960-HVYXR,0.0
1406,9337-SRRNI,1.0
1407,0895-UADGO,0.0
1408,5678-VFNEQ,1.0
1409,5977-CKHON,0.0
1410,7024-OHCCK,0.0
1411,2692-BUCFV,0.0
1412,7861-UVUFT,0.0
1413,1830-GGFNM,0.0
1414,5302-BDJNT,0.0
1415,5223-UZAVK,0.0
1416,4859-ZSRDZ,0.0
1417,5651-WYIPH,1.0
1418,9350-VLHMB,0.0
1419,3498-LZGQZ,1.0
1420,8785-CJSHH,0.0
1421,5357-TZHPP,0.0
1422,3870-SPZSI,0.0
1423,0680-DFNNY,0.0
1424,7560-QRBXH,1.0
1425,7077-XJMET,0.0
1426,8752-GHJFU,0.0
1427,6896-SRVYQ,0.0
1428,7767-UXAGJ,0.0
1429,4652-ODEVH,0.0
1430,6510-UPNKS,1.0
1431,6718-BDGHG,0.0
1432,9046-DQMTP,1.0
1433,6439-LAJXL,0.0
1434,1571-SAVHK,0.0
1435,9052-VKDUW,1.0
1436,9546-CQJSU,0.0
1437,1666-JZPZT,0.0
1438,5777-KJIRB,0.0
1439,0506-LVNGN,0.0
1440,7677-SJJJK,0.0
1441,2480-EJWYP,0.0
1442,3253-HKOKL,0.0
1443,7055-HNEOJ,1.0
1444,5514-YQENT,0.0
1445,3211-AAPKX,0.0
1446,8445-DNBAE,0.0
1447,2951-QOQTK,0.0
1448,2958-NHPPS,0.0
1449,6806-YDEUL,0.0
1450,1735-XMJVH,0.0
1451,6890-PFRQX,0.0
1452,0222-CNVPT,1.0
1453,5899-OUVKV,0.0
1454,8681-ICONS,1.0
1455,1621-YNCJH,0.0
1456,3473-XIIIT,1.0
1457,6362-QHAFM,0.0
1458,7893-IXHRQ,0.0
1459,3070-BDOQC,1.0
1460,2952-QAYZF,0.0
1461,6234-PFPXL,0.0
1462,9824-QCJPK,0.0
1463,4763-PGDPO,0.0
1464,4283-IVYCI,0.0
1465,1866-OBPNR,1.0
1466,8205-MQUGY,0.0
1467,8970-ANWXO,0.0
1468,9480-BQJEI,1.0
1469,5394-SVGJV,1.0
1470,6979-TNDEU,0.0
1471,9777-WJJPR,0.0
1472,9283-LZQOH,0.0
1473,7079-QRCBC,1.0
1474,9495-SKLKD,1.0
1475,6048-UWKAL,0.0
1476,5067-DGXLL,0.0
1477,5469-CTCWN,0.0
1478,9851-QXEEQ,0.0
1479,6281-FKEWS,0.0
1480,8898-KASCD,0.0
1481,9242-TKFSV,1.0
1482,9290-SHCMB,1.0
1483,0743-HNPFG,0.0
1484,2277-BKJKN,0.0
1485,9809-IMGCQ,0.0
1486,5208-HFSBT,0.0
1487,5035-PGZXH,1.0
1488,8695-WDYEA,0.0
1489,6543-JXSOO,1.0
1490,8016-ZMGMO,0.0
1491,8605-ITULD,0.0
1492,3254-YRILK,0.0
1493,6416-YJTTB,1.0
1494,2667-WYLWJ,0.0
1495,4472-VESGY,0.0
1496,3195-TQDZX,0.0
1497,3128-YOVTD,0.0
1498,0529-ONKER,0.0
1499,1728-CXQBE,0.0
1500,7041-TXQJH,1.0
1501,5014-GSOUQ,0.0
1502,5724-BIDBU,0.0
1503,0481-SUMCB,0.0
1504,1769-GRUIK,1.0
1505,5240-IJOQT,0.0
1506,8819-WFGGJ,0.0
1507,7427-AUFPY,0.0
1508,2811-POVEX,1.0
1509,1092-GANHU,0.0
1510,7898-PDWQE,0.0
1511,9972-EWRJS,0.0
1512,9314-IJWSQ,0.0
1513,0661-XEYAN,0.0
1514,5799-JRCZO,1.0
1515,1921-KYSAY,0.0
1516,6198-RTPMF,0.0
1517,2924-KHUVI,1.0
1518,1925-GMVBW,0.0
1519,7881-EVUAD,0.0
1520,6184-DYUOB,0.0
1521,9207-ZPANB,0.0
1522,5766-XQXMQ,0.0
1523,9327-QSDED,0.0
1524,1656-DRSMG,0.0
1525,3012-VFFMN,1.0
1526,2984-AFWNC,0.0
1527,0640-YJTPY,0.0
1528,8096-LOIST,1.0
1529,9764-REAFF,0.0
1530,3703-VAVCL,0.0
1531,7107-UBYKY,0.0
1532,4881-GQJTW,0.0
1533,8519-QJGJD,1.0
1534,7876-DNYAP,0.0
1535,7905-NJMXS,0.0
1536,2882-WDTBA,0.0
1537,2091-GPPIQ,0.0
1538,6326-MTTXK,1.0
1539,5071-FBJFS,0.0
1540,2796-UUZZO,0.0
1541,2429-AYKKO,0.0
1542,9798-OPFEM,1.0
1543,0330-IVZHA,0.0
1544,3794-NFNCH,1.0
1545,5193-QLVZB,0.0
1546,7114-AEOZE,0.0
1547,2886-KEFUM,0.0
1548,5522-NYKPB,0.0
1549,4237-RLAQD,0.0
1550,9957-YODKZ,1.0
1551,6518-KZXCB,1.0
1552,2245-ADZFJ,0.0
1553,7776-QGYJC,1.0
1554,9313-QOLTZ,0.0
1555,9651-GTSAQ,0.0
1556,3186-BAXNB,1.0
1557,4672-FOTSD,0.0
1558,0637-YLETY,0.0
1559,9818-XQCUV,1.0
1560,7338-ERIVA,0.0
1561,1157-BQCUW,0.0
1562,8259-NFJTV,0.0
1563,3223-DWFIO,0.0
1564,2660-EMUBI,0.0
1565,6968-GMKPR,0.0
1566,4751-ERMAN,0.0
1567,1436-ZMJAN,1.0
1568,3292-PBZEJ,0.0
1569,0799-DDIHE,0.0
1570,3070-FNFZQ,1.0
1571,2812-SFXMJ,0.0
1572,7675-OZCZG,1.0
1573,5014-WUQMG,1.0
1574,5312-TSZVC,1.0
1575,2003-CKLOR,0.0
1576,0993-OSGPT,0.0
1577,9254-RBFON,0.0
1578,1205-WNWPJ,0.0
1579,9391-EOYLI,0.0
1580,7108-DGVUU,0.0
1581,2782-JEEBU,0.0
1582,5127-BZENZ,0.0
1583,2720-FVBQP,0.0
1584,9906-NHHVC,0.0
1585,4522-XRWWI,0.0
1586,3766-EJLFL,0.0
1587,5939-SXWHM,1.0
1588,8152-UOBNY,0.0
1589,7351-KYHQH,0.0
1590,7643-RCHXS,1.0
1591,8246-SHFGA,0.0
1592,8387-MOJJT,0.0
1593,0620-XEFWH,0.0
1594,6485-QXWWE,0.0
1595,2761-OCIAX,1.0
1596,7321-VGNKU,0.0
1597,5327-CNLUQ,1.0
1598,7552-KEYGT,1.0
1599,5816-JMLGY,0.0
1600,3068-OMWZA,0.0
1601,2927-QRRQV,0.0
1602,6032-KRXXO,1.0
1603,7459-RRWQZ,0.0
1604,6265-SXWBU,0.0
1605,7941-RCJOW,0.0
1606,6374-NTQLP,0.0
1607,4154-AQUGT,1.0
1608,2387-KDZQY,0.0
1609,3584-WKTTW,0.0
1610,3399-BMLVW,0.0
1611,1971-DTCZB,0.0
1612,3092-IGHWF,0.0
1613,3374-PZLXD,1.0
1614,3813-DHBBB,0.0
1615,2812-REYAT,0.0
1616,6518-PPLMZ,1.0
1617,4939-KYYPY,0.0
1618,8017-LXHFA,0.0
1619,5930-GBIWP,1.0
1620,6022-KOUQO,1.0
1621,6352-TWCAU,0.0
1622,2361-UPSND,0.0
1623,6035-RIIOM,0.0
1624,2929-QNSRW,0.0
1625,1262-OPMFY,0.0
1626,9504-DSHWM,1.0
1627,5035-BVCXS,1.0
1628,6267-DCFFZ,0.0
1629,3533-UVMOM,0.0
1630,2439-LYPMQ,0.0
1631,4248-QPAVC,0.0
1632,1899-VXWXM,0.0
1633,1478-VPOAD,0.0
1634,9995-HOTOH,1.0
1635,2988-PLAHS,0.0
1636,1371-OJCEK,0.0
1637,4999-IEZLT,0.0
1638,8883-ANODQ,0.0
1639,4690-LLKUA,1.0
1640,2351-RRBUE,1.0
1641,5980-BDHPY,0.0
1642,1498-DQNRX,1.0
1643,9469-WEJBT,0.0
1644,3331-HQDTW,0.0
1645,9490-DFPMD,1.0
1646,2581-VKIRT,1.0
1647,5442-XSDCW,0.0
1648,7426-WEIJX,0.0
1649,2851-MMUTZ,0.0
1650,3049-NDXFL,1.0
1651,8580-AECUZ,0.0
1652,3307-TLCUD,0.0
1653,6625-FLENO,1.0
1654,2967-MXRAV,0.0
1655,7963-GQRMY,0.0
1656,8189-HBVRW,0.0
1657,4163-KIUHY,1.0
1658,1228-FZFRV,1.0
1659,3500-NSDOA,1.0
1660,1171-TYKUR,0.0
1661,3761-FLYZI,0.0
1662,2058-DCJBE,0.0
1663,5364-XYIRR,0.0
1664,4829-AUOAX,0.0
1665,1219-NNDDO,1.0
1666,8388-DMKAE,0.0
1667,4403-BWPAY,0.0
1668,9659-QEQSY,1.0
1669,5405-ZMYXQ,0.0
1670,5047-LHVLY,1.0
1671,1442-OKRJE,0.0
1672,4737-AQCPU,0.0
1673,9158-VCTQB,0.0
1674,2808-CHTDM,0.0
1675,6311-UEUME,0.0
1676,0793-TWELN,0.0
1677,3283-WCWXT,0.0
1678,1060-ENTOF,0.0
1679,0999-QXNSA,0.0
1680,5451-MHQOF,0.0
1681,4836-WNFNO,1.0
1682,9225-BZLNZ,0.0
1683,0354-VXMJC,0.0
1684,4422-QVIJA,0.0
1685,9365-SRSZE,0.0
1686,6839-ITVZJ,0.0
1687,8332-OSJDW,0.0
1688,4735-BJKOU,0.0
1689,0274-JKUJR,1.0
1690,5740-YHGTW,0.0
1691,8917-SZTTJ,1.0
1692,1696-MZVAU,0.0
1693,7359-WWYJV,0.0
1694,0375-HVGXO,0.0
1695,4906-ZHGPK,0.0
1696,8593-WHYHV,1.0
1697,3795-GWTRD,1.0
1698,1298-PHBTI,0.0
1699,6223-DHJGV,1.0
1700,6961-MJKBO,0.0
1701,6097-EQISJ,0.0
1702,4423-YLHDV,0.0
1703,8158-WPEZG,1.0
1704,0107-YHINA,0.0
1705,4918-FYJNT,0.0
1706,0727-BNRLG,0.0
1707,4854-CIDCF,0.0
1708,8640-SDGKB,0.0
1709,3280-MRDOF,0.0
1710,6435-SRWBJ,0.0
1711,9964-WBQDJ,0.0
1712,6303-KFWSL,0.0
1713,1702-CCFNJ,0.0
1714,8932-CZHRQ,0.0
1715,0386-CWRGM,0.0
1716,5515-RUGKN,1.0
1717,0404-AHASP,0.0
1718,7279-NMVJC,0.0
1719,2081-VEYEH,0.0
1720,6407-UTSLV,0.0
1721,4116-TZAQJ,0.0
1722,9060-HJJRW,0.0
1723,2587-YNLES,0.0
1724,7398-SKNQZ,0.0
1725,5935-FCCNB,1.0
1726,1958-RNRKS,1.0
1727,5136-RGMZO,0.0
1728,8345-MVDYC,0.0
1729,8226-BXGES,1.0
1730,3877-JRJIP,0.0
1731,8375-DKEBR,1.0
1732,9705-IOVQQ,0.0
1733,1015-OWJKI,0.0
1734,7511-YMXVQ,0.0
1735,2040-XBAVJ,0.0
1736,7551-JOHTI,1.0
1737,8887-IPQNC,0.0
1738,8646-JCOMS,0.0
1739,9804-ICWBG,0.0
1740,1222-KJNZD,0.0
1741,0106-GHRQR,1.0
1742,5318-IXUZF,0.0
1743,3768-VHXQO,0.0
1744,8952-WCVCD,0.0
1745,2418-TPEUN,1.0
1746,3963-RYFNS,0.0
1747,3198-VELRD,0.0
1748,8540-ZQGEA,0.0
1749,1320-REHCS,0.0
1750,4137-JOPHL,0.0
1751,9436-ZBZCT,0.0
1752,7801-CEDNV,0.0
1753,2057-BOYKM,0.0
1754,3658-QQJYD,0.0
1755,1803-BGNBD,0.0
1756,0134-XWXCE,0.0
1757,6950-TWMYB,0.0
1758,5848-FHRFC,0.0
1759,2243-FNMMI,0.0
1760,2511-MORQY,0.0
1761,5356-KZCKT,0.0
1762,9470-XCCEM,0.0
1763,6519-CFDBX,0.0
1764,3902-MIVLE,1.0
1765,0409-WTMPL,1.0
1766,8763-KIAFH,1.0
1767,3669-WHAFY,0.0
1768,3055-VTCGS,0.0
1769,3144-KMTWZ,0.0
1770,7279-BUYWN,0.0
1771,7156-MHUGY,0.0
1772,7198-GLXTC,0.0
1773,2007-QVGAW,0.0
1774,5207-PLSTK,1.0
1775,2307-FYNNL,0.0
1776,5605-XNWEN,0.0
1777,2155-AMQRX,1.0
1778,6181-AXXYF,1.0
1779,5091-HFAZW,0.0
1780,0516-VRYBW,1.0
1781,2519-LBNQL,0.0
1782,8623-ULFNQ,0.0
1783,8380-PEFPE,0.0
1784,5687-DKDTV,1.0
1785,1568-LJSZU,0.0
1786,7530-HDYDS,0.0
1787,7789-HKSBS,0.0
1788,7416-CKTEP,0.0
1789,2586-CWXVV,1.0
1790,3096-IZETN,0.0
1791,2348-KCJLT,0.0
1792,8401-EMUWF,0.0
1793,4193-IBKSW,1.0
1794,5377-NDTOU,0.0
1795,5922-ABDVO,0.0
1796,2474-LCNUE,0.0
1797,0839-QNXME,0.0
1798,3506-OVLKD,0.0
1799,9172-ANCRX,0.0
1800,6650-VJONK,0.0
1801,2178-PMGCJ,1.0
1802,7492-TAFJD,1.0
